-5.000000,-4.666667,-4.333333,-4.000000,-3.666667,-3.333333,-3.000000,-2.666667,-2.333333,-2.000000,-1.666667,-1.333333,-1.000000,-0.666667,-0.333333,0.000000,0.333333,0.666667,1.000000,1.333333,1.666667,2.000000,2.333333,2.666667,3.000000,3.333333,3.666667,4.000000,4.333333,4.666667
0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6.000000,11.000000,29.000000,50.000000,64.000000,56.000000,63.000000,66.000000,61.000000,58.000000,24.000000,11.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
